,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_pca_time,online_pca_k,MRO_pca_time,MRO_pca_k,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
11,11.0,0.0034063923376848005,0.00340639233769494,0.008295989156790402,0.00831533719490962,0.00872520479877922,0.0,18.3,0.0,18.3,0.010543651969375522,0.00147349090622041,0.00019415385491914733,0.010543651944724182,0.00147349090622041,0.0001941538549205987,0.0205897981367067,0.020589798136285243,0.00011569850000000001,0.00011865859999999999,0.02059322300864868,0.02059322300869553,0.00012044740000000001,0.00011947949999999998,21.0,0.06212057471613586,0.061072950256256184,0.018312465145551873,0.01900761118726938,0.0,0.0,0.01831246514594061,0.019007611187581222,0.0,0.0,0.0,0.0,0.0,0.0
12,12.0,0.00661023111063008,0.00653960557045305,0.008234567774058201,0.0102778880439941,0.01110694656491695,0.00036754608154292,24.3,0.00036754608154292,24.3,0.0694241806604598,0.011037117274553,0.00058818961496047,0.06604702843872103,0.01087282119316947,0.00052302417475385,0.020041643048413858,0.020390003923458487,0.00013595270000000002,0.000140735,0.02551930806769162,0.025519308067242404,0.0001424932,0.00014293510000000002,30.0,0.0459679639603317,0.04518263097903727,0.01495286313518281,0.015091909821395553,0.0,0.0,0.014802635327414302,0.015049860030450269,0.0,0.0,0.1,0.0,0.1,0.0
13,13.0,0.006746543517097371,0.00667337759860299,0.008228770440856402,0.00970907203709712,0.010395973430480899,0.0,24.3,0.0,24.3,0.07432426288153608,0.01198057969425499,0.0006558792428931699,0.0712046142902967,0.01188866212219654,0.00060789541895266,0.020697592218618183,0.02095125818796554,0.0001403886,0.0001390356,0.02046101854652577,0.02080162876154066,0.00014678880000000002,0.0001428307,31.0,0.04515829794625061,0.044434478882478694,0.014908555781488881,0.01525292125447377,0.0,0.0,0.01474478623618137,0.015196651716455938,0.0,0.0,0.1,0.0,0.1,0.0
14,14.0,0.007566903521497352,0.0075336578630229595,0.008182993318965498,0.012360818300622509,0.01293713820447993,0.00054259300231929,29.5,0.00054259300231929,29.5,0.10119173246140312,0.01739488054731802,0.00085015969649876,0.10005571753956514,0.01801400174368973,0.0008924750619357898,0.02035363437749505,0.02027229383915517,0.00016500480000000004,0.0001724819,0.021825461935134603,0.022100305443546336,0.0001679099,0.0001667637,40.0,0.036163208100941695,0.03559704139344399,0.01451396925897738,0.01430451069477709,0.0,0.0,0.01476112633196471,0.01453613162539603,0.0,0.0,0.2,0.3,0.2,0.4
15,15.0,0.00751035156410355,0.007482672785799399,0.008178498222873799,0.011942385745300248,0.01187860393669428,0.0,29.5,0.0,29.5,0.10367495409666387,0.0179651027926372,0.00088494923473401,0.10263838139282877,0.01860211774065415,0.0009180679977959701,0.0204088506281392,0.02032628871138475,0.00016588990000000002,0.0001743241,0.02045435588191275,0.02035997914145125,0.0001719282,0.00017705709999999998,41.0,0.03574909405731348,0.0352037036513237,0.014572756109669783,0.014351282224295454,0.0,0.0,0.014809260127002732,0.01457681618894115,0.0,0.0,0.2,0.3,0.2,0.4
16,16.0,0.00784279189461843,0.00787096810787105,0.0081420439475782,0.012813004267773381,0.01402922166126705,0.00065979957580561,34.3,0.00065979957580561,34.3,0.12016517565952148,0.021603415138043293,0.0010618292663031599,0.12001413846079545,0.02248059001623611,0.0010585896774814299,0.01940934196862885,0.01968686846839924,0.0001872979,0.00019269500000000002,0.02121471726594729,0.02123838434955411,0.0001942287,0.00019478299999999997,50.0,0.0299451187949201,0.029533169936123822,0.01439244207645364,0.01364635272957238,0.0,0.0,0.014602252426592488,0.01377351256827985,0.0,0.0,0.4,0.6,0.3,0.6
17,17.0,0.00788743574011142,0.007950434033377318,0.008138377086940301,0.012253564869177211,0.012790001070581012,0.0,34.3,0.0,34.3,0.1219282026823281,0.02200201639538687,0.0010597369016232601,0.12193035667313387,0.022932880352819228,0.0010762079377953703,0.019418866239879016,0.019676126815036853,0.000188253,0.0001937413,0.01948153929075435,0.01975261649658504,0.0002012503,0.00019554419999999998,51.0,0.02970112644430544,0.029310600525660063,0.014446858676562618,0.013693624487526621,0.0,0.0,0.014569530194506441,0.01370683677702258,0.0,0.0,0.4,0.6,0.3,0.5
18,18.0,0.008662735474183432,0.00872590257092616,0.0081081108127857,0.0144587129842895,0.01488766163282467,0.00083310604095455,38.5,0.00083310604095455,38.5,0.13545631500450256,0.025251929391358757,0.00118653428243287,0.13544847839613325,0.026230057310125787,0.00119399055999002,0.01973992962059675,0.01975815117301669,0.0002143093,0.0002238103,0.02099858150212625,0.021209219542718465,0.0002238233,0.00022349409999999998,60.0,0.02604533199805223,0.025430053652023978,0.014155743159384167,0.013899055785156208,0.0,0.0,0.014479381578515218,0.01423667257801788,0.0,0.0,0.4,0.5,0.6,0.5
19,19.0,0.008670488845142581,0.00872085571317428,0.0081050166444282,0.01367778274103999,0.01421760627984613,0.0,38.5,0.0,38.5,0.13647905491841264,0.025434028312024997,0.00120192499065009,0.136466877659619,0.026395859523320058,0.00118987046173675,0.01977743870232674,0.019859774469791768,0.00022476329999999997,0.00023063419999999997,0.01982590225036463,0.019846676163656478,0.0002286582,0.0002269011,61.0,0.02589375346900518,0.025295028328756658,0.014089756690692951,0.01388711275726771,0.0,0.0,0.01446895711951679,0.01425542888595932,0.0,0.0,0.4,0.5,0.5,0.5
20,20.0,0.008933252190168401,0.009126166209652151,0.008079155699990199,0.01522755445595699,0.016927437602917438,0.0010728120803832702,42.6,0.0010728120803832702,42.6,0.1447398895205031,0.02754190260455961,0.0012923909921337099,0.14477400765290907,0.028383247979594857,0.0013378047649738902,0.01928033934444965,0.01895647784144715,0.00024279039999999997,0.0003900093,0.02049516429575048,0.020553994269437333,0.0002592806,0.0002471625,70.0,0.02323131980071729,0.02240331499247806,0.01396564490724222,0.013638946720289669,0.1,0.0,0.014330852071953717,0.014034594401692487,0.1,0.0,0.7,0.7,0.6,0.8
21,21.0,0.008951910757152098,0.00913178890459148,0.008076480886641101,0.01464994443027339,0.01460144447711178,0.0,42.6,0.0,42.6,0.14591649254973943,0.027927479976377345,0.0013187969144689798,0.14602382516789678,0.02878295437787416,0.00136439386884225,0.01947034218493324,0.019071225937902232,0.0002366693,0.0002425194,0.01943936852081959,0.019106475388275156,0.0002486323,0.0002450751,71.0,0.023139877465947707,0.022326901307880804,0.01388653267946451,0.01362170405388804,0.1,0.1,0.014329773212474698,0.01404764286252023,0.1,0.1,0.8,0.7,0.7,0.9
22,22.0,0.009150207017686022,0.009335720044009451,0.0080539148978159,0.016360727624072223,0.01838922934184565,0.0012131690979003298,45.7,0.0012131690979003298,45.7,0.1526540888670441,0.029833392335445914,0.001473309298267,0.15296398332366007,0.03055266671022731,0.0015080405040389599,0.019524611859809398,0.019349424935896836,0.00026767850000000004,0.00027172949999999997,0.01966553077817816,0.01925709769107987,0.0002731725,0.00027103639999999997,80.0,0.020935457714631255,0.02010610021236445,0.014204800426382388,0.013754308858503109,0.0,0.1,0.014411657521286151,0.014001435680960688,0.0,0.1,0.7,0.8,0.7,0.9
