,obj_values,MRO_obj_values,epsilon,weights,MRO_weights,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
11,0.020668058579688692,0.021044216673003345,0.004500742270985487,"[0.07246377 0.0942029  0.19927536 0.00181159 0.00181159 0.12137681
 0.01268116 0.01811594 0.00181159 0.07971014 0.2807971  0.00543478
 0.00905797 0.01086957 0.09057971]","[0.0508167  0.01088929 0.13793103 0.00362976 0.1615245  0.05444646
 0.15607985 0.1107078  0.00181488 0.08711434 0.04900181 0.01270417
 0.00181488 0.10707804 0.05444646]",3.5668372050859034,4.5101926437346265,0.07909448643605332,0.007122595225327503,0.0028784243288306212,0.08274014315250952,0.007848170702740524,0.0032726249934975733,0.026295677841790537,0.025899921930537907,0.0005464908899739385,0.0006754810456186533,0.02629609582479686,0.02590221509552052,0.0005303609650582075,0.0005318609764799476,501,0.000417212735514354,0.0006966406394441866,0.015232257770216952,0.016011332640069324,0.015582323443626407,0.015400951327228199,1.0,1.0,1.0,1.0,0.016303716268965637,0.017059154178344676,0.016318145552836814,0.016459164737389013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.020281102240924727,0.021317187495615068,0.004488364462084802,"[0.07987711 0.0015361  0.20737327 0.01996928 0.0015361  0.17665131
 0.01228879 0.01536098 0.0015361  0.07066052 0.30261137 0.00460829
 0.00921659 0.00921659 0.0875576 ]","[0.05538462 0.01076923 0.14923077 0.00153846 0.16       0.05384615
 0.16615385 0.10615385 0.00153846 0.08461538 0.04307692 0.01230769
 0.00153846 0.10461538 0.04923077]",4.032140078372322,5.65639920765534,0.08086274448290239,0.007738839170843203,0.0029652535484320066,0.08495511362862068,0.008467957912598542,0.0034336799627997213,0.026769020764044967,0.026584282742898483,0.0006077819271013141,0.0005989510100334883,0.02750289367909837,0.02731855767882234,0.0006466620834544301,0.0006653419695794582,600,0.0003682151883449464,0.0006042128922541332,0.016083025673609783,0.016556211699671912,0.016272472620934147,0.01619372182470566,1.0,1.0,1.0,1.0,0.016928187792792024,0.017068233065543767,0.016911637492416615,0.016739113866069487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.020274185161799956,0.021307550498418197,0.004488249465726935,"[0.0797546  0.00153374 0.20705521 0.01993865 0.00153374 0.17638037
 0.01226994 0.01533742 0.00153374 0.07208589 0.30214724 0.00460123
 0.00920245 0.00920245 0.08742331]","[0.05529954 0.01075269 0.14900154 0.0015361  0.16129032 0.05376344
 0.16589862 0.10599078 0.0015361  0.08448541 0.04301075 0.01228879
 0.0015361  0.10445469 0.04915515]",3.5848150096135214,6.725849229842424,0.08083103529743456,0.00773259428153195,0.00296136770547474,0.0849254181462053,0.008461838275570037,0.003429876299800542,0.02675207065100272,0.02656656237529042,0.0006178120383992791,0.0005677210865542293,0.026752137577239037,0.026566559203621613,0.0006435909308493137,0.0007706210017204285,601,0.0003824968875518837,0.0006181038118528923,0.016083241994918833,0.016556339794915612,0.01627270905707263,0.016193953792488208,1.0,1.0,1.0,1.0,0.016927943247600864,0.0170679204475551,0.01691140464241613,0.01673884487507937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.020272531892229648,0.021290548315709965,0.004477672405154635,"[0.08788282 0.00133156 0.20372836 0.01864181 0.00133156 0.17976032
 0.01331558 0.01731025 0.00133156 0.06790945 0.30093209 0.00399467
 0.00932091 0.00798935 0.08521971]","[0.06933333 0.00666667 0.164      0.00133333 0.17466667 0.04933333
 0.17066667 0.09466667 0.00266667 0.07466667 0.01866667 0.01466667
 0.00133333 0.11466667 0.04266667]",3.8570505409734324,10.421655283076689,0.08069580807465948,0.007596905433186163,0.0031531384876043265,0.08523514163583643,0.008562372238878412,0.003393658453379723,0.02659074138173856,0.026792554927498404,0.0006567619275301695,0.0006214720197021961,0.026785599994429803,0.026617477622200444,0.0006299309898167849,0.0006486010970547795,700,0.0003422502912359132,0.0005494091110754675,0.016790950901570786,0.017003407655167346,0.016729642328884416,0.01657607042415953,1.0,1.0,1.0,1.0,0.016701773334708514,0.01684400412069828,0.016634158329738167,0.016510198030398684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.020266750962334847,0.02128234846396233,0.004477572968704508,"[0.08776596 0.00132979 0.20345745 0.01861702 0.00132979 0.18085106
 0.01329787 0.01728723 0.00132979 0.06781915 0.30053191 0.00398936
 0.00930851 0.00797872 0.08510638]","[0.06924101 0.00798935 0.16378162 0.00133156 0.17443409 0.04926764
 0.17043941 0.09454061 0.00266312 0.07456724 0.01864181 0.01464714
 0.00133156 0.11451398 0.04260985]",2.408236270188354,5.053884913213551,0.08096918706047594,0.007693292824266754,0.0031493909248648862,0.08556778895439131,0.008675445145522029,0.0033936475074039687,0.026576714363831744,0.026777125524010494,0.0007220020052045584,0.0006706910207867622,0.0265765474135771,0.026777027781940507,0.000679462100379169,0.0006592409918084741,701,0.00035487264445232733,0.0005618336540724891,0.016791181351047367,0.017003600076048456,0.01672992740171121,0.016576297869074882,1.0,1.0,1.0,1.0,0.01670195844587416,0.01684414007877667,0.01663441059830932,0.016510378766195346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.02018987938042273,0.02125150346968366,0.004468341481746727,"[0.0893067  0.00117509 0.19506463 0.01762632 0.00117509 0.19036428
 0.01175088 0.01527615 0.00117509 0.05522914 0.31374853 0.00352526
 0.00940071 0.00822562 0.08695652]","[0.07294118 0.00823529 0.16705882 0.00117647 0.17647059 0.05058824
 0.16941176 0.09647059 0.00235294 0.06705882 0.01764706 0.01411765
 0.00117647 0.10941176 0.04588235]",2.5727114067412913,3.9813462131423876,0.08086078029934875,0.007629008145263693,0.0031352229898836243,0.08574207922111765,0.008644716094948792,0.003430764492908644,0.026361045575127515,0.02654737023824842,0.014110059011727571,0.0007312719244509935,0.026405572222727193,0.02661229903458609,0.0008026609430089593,0.0007446820382028818,800,0.0003229923239642474,0.0005046206079509298,0.01675556516668744,0.016989505137657606,0.016642780944292328,0.016540094872772564,1.0,1.0,1.0,1.0,0.01668553008150921,0.016767209192270264,0.016629048976729035,0.016516864170092647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.0201858833416334,0.02124460905021979,0.004468253919563398,"[0.08920188 0.00117371 0.19483568 0.01760563 0.00117371 0.19131455
 0.01173709 0.01525822 0.00117371 0.05516432 0.31338028 0.00352113
 0.00938967 0.00821596 0.08685446]","[0.07285546 0.00822562 0.1680376  0.00117509 0.17626322 0.05052879
 0.16921269 0.09635723 0.00235018 0.06698002 0.01762632 0.01410106
 0.00117509 0.1092832  0.04582844]",1.77010857895948,3.8602026709122583,0.0808505655387662,0.007626180861444239,0.0031345120395657664,0.08572567734099315,0.008640786350290705,0.0034318866303180325,0.026349809606586803,0.026534327683556257,0.0007588809821754694,0.0007361810421571136,0.026349797793590896,0.026534252679560548,0.0007749110227450728,0.0007842619670554996,801,0.00033373500771469443,0.000515137441472522,0.01675589175765617,0.016989769254366714,0.016643170428992982,0.016540408600650505,1.0,1.0,1.0,1.0,0.016685348207494195,0.016767000836843123,0.016628914859062916,0.016516680663511953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.019849266791056242,0.02100752452849588,0.004460065919252434,"[0.09148265 0.00105152 0.1955836  0.01577287 0.00210305 0.19453207
 0.01051525 0.01366982 0.00105152 0.05152471 0.31966351 0.00315457
 0.00946372 0.0084122  0.08201893]","[0.07263158 0.00736842 0.17368421 0.00105263 0.17368421 0.05368421
 0.16947368 0.09473684 0.00210526 0.06526316 0.01578947 0.01368421
 0.00105263 0.10631579 0.04947368]",3.0862410746049136,4.4212179397,0.08039761783269526,0.007498509299451326,0.003126683110918394,0.08529169155047786,0.008491738290265404,0.0034165389614589656,0.02614531734753489,0.026538259008315662,0.0008139819838106632,0.0008177419658750296,0.02615299012472721,0.02632834972409354,0.0008034310303628445,0.0007963019888848066,900,0.00030688329456135185,0.0004684459872835288,0.016902359966166975,0.017216341248296966,0.016787694847022732,0.01670410988465384,1.0,1.0,1.0,1.0,0.016627045802115183,0.016711464606268354,0.01658150324642599,0.01646149757246177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.019845933401105725,0.021002030338582046,0.004459987714321203,"[0.09138655 0.00105042 0.19537815 0.0157563  0.00210084 0.19537815
 0.0105042  0.01365546 0.00105042 0.05147059 0.31932773 0.00315126
 0.00945378 0.00840336 0.08193277]","[0.07255521 0.00736067 0.17350158 0.00105152 0.17350158 0.05362776
 0.170347   0.09463722 0.00210305 0.06519453 0.01577287 0.01366982
 0.00105152 0.106204   0.04942166]",3.187810627510771,4.570528966374695,0.08036776951619572,0.00749342849491468,0.003124062801508001,0.08527879468494165,0.00848844075768934,0.0034148872901901854,0.026135378763016002,0.02652964733078758,0.0007998219225555658,0.0008140120189636946,0.026135363575863393,0.026533778825638146,0.0009750119643285871,0.0007832520641386509,901,0.00031643159866827527,0.0004778154849082411,0.016899810739290023,0.017212421140472348,0.016784867078671648,0.016701249801505752,1.0,1.0,1.0,1.0,0.0166268977047731,0.01671129770693813,0.016581402369699183,0.01646135845398008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.020489462752565902,0.021102799912356918,0.0044526324736407115,"[0.0980019  0.00095147 0.19029496 0.02473834 0.00285442 0.12178877
 0.01046622 0.01332065 0.00095147 0.00666032 0.42911513 0.0038059
 0.00856327 0.0076118  0.08087536]","[0.07333333 0.00761905 0.17619048 0.00095238 0.17238095 0.05428571
 0.16380952 0.09428571 0.00190476 0.06380952 0.0152381  0.01333333
 0.00095238 0.10857143 0.05333333]",5.715919373440556,4.754662298131734,0.08069105282014216,0.007557523561389862,0.003145014774360557,0.0860050230159499,0.008519778572624516,0.0033962180455755575,0.02875403958206984,0.02649433641084805,0.0009002520237118006,0.0008722119964659214,0.02621385207587338,0.02670212946826932,0.2589694010093808,0.0009195719612762332,1000,0.00029453029089491524,0.00044004955862461843,0.016776377922238298,0.017023340378082116,0.016652006772826012,0.016558442799768806,1.0,1.0,1.0,1.0,0.018571239380446605,0.0192770533136913,0.018932305678925752,0.018444055707554096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.020481918918652475,0.021097363462297826,0.004452561831129392,"[0.09790875 0.00095057 0.19011407 0.02471483 0.00285171 0.121673
 0.01045627 0.01330798 0.00095057 0.00665399 0.42870722 0.00380228
 0.00855513 0.00760456 0.08174905]","[0.07326356 0.0076118  0.17697431 0.00095147 0.17221694 0.05423406
 0.16365366 0.094196   0.00190295 0.06374881 0.0152236  0.01332065
 0.00095147 0.10846813 0.05328259]",8.094059807714075,6.229755807784386,0.08066955170878816,0.007553543423182016,0.003144362308251354,0.08598887135339733,0.008516273492868544,0.003393853439321179,0.02874215252046416,0.026483795682642815,0.0008667319780215621,0.0008774620946496725,0.028745616265062997,0.026483764846839716,0.0008501120610162616,0.0008417209610342979,1001,0.00030312051880917405,0.00044849480269837534,0.016776627518379935,0.017023538862728328,0.016652310937217276,0.01655867872611058,1.0,1.0,1.0,1.0,0.018568960782470317,0.019274176266472706,0.018929525066098424,0.018441700435943387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.020228902774277628,0.021170411063515637,0.004445886524127836,"[0.09904431 0.00086881 0.19113814 0.02519548 0.00260643 0.11728931
 0.01042572 0.01216334 0.00260643 0.00608167 0.43527368 0.00434405
 0.00781929 0.00695048 0.07819288]","[0.06695652 0.00695652 0.1626087  0.00086957 0.1626087  0.05478261
 0.13478261 0.08173913 0.00173913 0.06434783 0.01478261 0.01304348
 0.07652174 0.10782609 0.05043478]",6.879535953281447,5.899938342045061,0.07998032956355239,0.00738519441602349,0.0024869234955608196,0.08580213634467847,0.008423292216854155,0.00339300484150343,0.028763073630652114,0.02501918847311782,0.0009290321031585336,0.0010377020807936788,0.028668923938884674,0.02641989336161208,0.0009410419734194875,0.0009107920341193676,1100,0.0002839602853503035,0.00042588266770043426,0.015263322955391548,0.015461744503933606,0.015321357891865324,0.015122852618017034,1.0,1.0,1.0,1.0,0.018653217216331706,0.019368492888158177,0.01903653585116841,0.018531400869694632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.020220167602175772,0.021166344469414223,0.004445822119454482,"[0.09895833 0.00086806 0.19184028 0.02517361 0.00260417 0.1171875
 0.01041667 0.01215278 0.00260417 0.00607639 0.43489583 0.00434028
 0.0078125  0.00694444 0.078125  ]","[0.06689835 0.00695048 0.16246742 0.00086881 0.16246742 0.05473501
 0.13553432 0.08166811 0.00173762 0.06429192 0.01476977 0.01303215
 0.07645526 0.10773241 0.05039096]",6.862805443699472,5.904291615122929,0.07997237718328787,0.007383192970169417,0.0024885455406317408,0.08578776607775739,0.008420116606681516,0.0033913055796749416,0.02875399422695466,0.025012092421867818,0.0010853019775822759,0.0009497320279479027,0.028748212245906582,0.025011801178991863,0.0009089310187846422,0.0009561519837006927,1101,0.0002917746871158594,0.0004335685959819861,0.015263534312889163,0.015462114896204198,0.015321667084044156,0.015123147248868648,1.0,1.0,1.0,1.0,0.018658477760832477,0.01937447467546599,0.01904291905817252,0.018536804822064386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.01992514392470007,0.02093749200142648,0.00443971239566882,"[0.09272582 0.00079936 0.19744205 0.02717826 0.00239808 0.11670663
 0.00959233 0.01278977 0.00239808 0.00239808 0.43085532 0.01358913
 0.00879297 0.00319744 0.07913669]","[0.0664 0.0064 0.1632 0.0008 0.156  0.0736 0.1328 0.0832 0.0016 0.0616
 0.0144 0.012  0.0832 0.092  0.0528]",5.103537426912226,8.295125082368031,0.08041400552692983,0.007489798889267661,0.0024751914513042993,0.08587079693848611,0.00840659505049013,0.003348868902235543,0.028401367411886525,0.024911545692189688,0.010784963029436767,0.0010310019133612514,0.028415941913507884,0.024870508661425452,0.0009699119254946709,0.0009817220270633698,1200,0.00027541770273257886,0.0004059008084776424,0.015289614664147692,0.01553120594624382,0.015377730283796817,0.015161996306072638,1.0,1.0,1.0,1.0,0.018637918653766277,0.0193605305640697,0.019000992251462012,0.018513141362035756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
